Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
  mama bear  ,Tweed,NA,Red stripes,Shirt,No,No,Yes,1,2300,,Gray,Red,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,No,Animal,No,Does not play music,No lighting,For sale,FtrBearM_Remake_5_1,5_1,1500,3XQYi2MrZcapT9XMe
frozen bed,Ice purple,Illumination,Dark brown,Bedding,Yes,No,Yes,8,NFS,9000,Purple,Brown,2x2,NA,Crafting,,1.0.0,freezing cold,None,frozen,None,Yes,Bed,Yes,Does not play music,No lighting,Not for sale,FtrIceBedW_Remake_6_3,6_3,3502,dpKahfYQBFcqcwmy5
  construction sign  ,Construction warning,NA,NA,NA,No,No,No,NA,,5000,Orange,Black,1x1,1000,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_4_0,4_0,9568,JrCEBHapHgPh4ftpm
  MANHOLE COVER  ,Boat,Cover design,NA,NA,Yes,Yes,No,3,NFS,2250,Yellow,Light blue,1x1,NA,Crafting,,1.0.0,garden,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrManhole_Remake_3_0,3_0,144,zanYBmHku29ksAdKb
street organ,Natural,NA,NA,NA,No,No,No,NA,5000,,Orange,Brown,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,fancy,None,None,Yes,Musical Instrument,Yes,Does not play music,No lighting,For sale,FtrStreetorgan_Remake_0_0,0_0,4070,sBPMKxQc5YFp5gnbE
    rock guitar    ,Cool blue,NA,None,Sticker area,No,No,Yes,2,3100,775,Blue,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar1_Remake_7_0,7_0,1644,fi9SwywkscdbfDJ5a
ARIES ROCKING CHAIR,NA,NA,NA,NA,Yes,No,No,NA,NFS,,White,Yellow,1x1,NA,Crafting,,1.0.0,expensive,fancy,stars,None,Yes,Toy,No,Does not play music,No lighting,Not for sale,FtrZodiacAries,NA,5954,MLxrGfmKBYNQoqYYu
kimono stand,NA,NA,Chain print,Kimono,No,No,Yes,2,3200,800,Beige,Blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_3,0_3,7682,FcpJacfBfqHFqeirp
  wooden-block stereo  ,Mixed wood,Block color,NA,NA,Yes,Yes,No,4,NFS,2460,Brown,Yellow,2x1,NA,Crafting,,1.0.0,child's room,None,wooden block,None,Yes,Audio,No,Hi-fi,No lighting,Not for sale,FtrBlockCompo_Remake_1_0,1_0,3205,vgsSpQcgbfcK4Hrdd
  clackercart  ,Colorful,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Yellow,Colorful,1x1,NA,Crafting,,1.0.0,child's room,None,None,None,No,Toy,No,Does not play music,No lighting,Not for sale,FtrKatakatatoy_Remake_1_0,1_0,80,dB8XkZvWGRDSHS2Ry
birthday table,Pink,Variation,NA,NA,No,Yes,No,1,NFS,300,Pink,Colorful,2x2,NA,Birthday,,1.0.0,party,fancy,None,birthday,Yes,Table,No,Does not play music,Candle,Not for sale,FtrBirthdayTable_Remake_1_0,1_0,3593,eYkd9TWLuZ2WCTjES
    SIMPLE PANEL    ,Light gray,NA,Lattice,Panel design,No,No,Yes,1,810,202,Gray,White,1x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,No,Screen,No,Does not play music,No lighting,For sale,FtrScreenSimple_Remake_0_4,0_4,5338,WZW2QKM2pTtb7w8jM
    loft bed with desk    ,Black,NA,Yellow,Bedding,No,No,Yes,3,7700,,Black,Yellow,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_3_4,3_4,3621,Ddp2gWHb6Bex4tRHy
  TREADMILL  ,Black,NA,NA,NA,No,No,No,NA,,16000,Black,Gray,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,None,None,None,Yes,Sports,No,Does not play music,No lighting,For sale,FtrRunningmachine_Remake_0_0,0_0,290,pRiHLSLwbSHTJE5zd
    log bed    ,White birch,Lumber type,Southwestern flair,Bedding,Yes,Yes,Yes,6,NFS,3600,White,Colorful,2x2,NA,Crafting,,1.0.0,garden,living room,log,None,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrLogBedW_Remake_3_0,3_0,4041,42D7Xw2fxxfb9hoze
    ANTIQUE CLOCK    ,Natural,NA,NA,NA,No,No,No,NA,,11000,Beige,Yellow,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,expensive,antique,None,Yes,Clock,No,Does not play music,No lighting,For sale,FtrAntiqueClock_Remake_1_0,1_0,3954,aPDaateHnZ2K7rnCX
  wooden table  ,Green,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,,Green,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_5_2,5_2,3439,aipHypSkF7exDeZbx
  outdoor table  ,Green,NA,Green,Table,No,No,Yes,1,2200,550,Green,Green,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,outdoors,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,FtrOutdoortableM_Remake_2_2,2_2,3946,LeFhXpAtGJfzGkBSo
pile of zen cushions,NA,NA,Azuki red,Upholstery,Yes,No,Yes,2,,750,Red,Pink,1x1,NA,Crafting,,1.0.0,zen-style,living room,None,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_2,0_2,7048,mvWoM8aXcGDFCJydf
    piano bench    ,Light green,NA,NA,NA,No,No,No,NA,990,,Green,Beige,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPianochair_Remake_6_0,6_0,3681,q7szqqAnesujt3FdB
WRITING CHAIR,Natural,NA,Blue,Seat,No,No,Yes,1,1700,425,Beige,Blue,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,writing,Yes,Chair,No,Does not play music,No lighting,For sale,FtrStudyChair_Remake_0_1,0_1,3702,qGBH4DWTjBzHHJL5q
  tree's bounty big tree  ,White,Nut color,NA,NA,Yes,Yes,No,7,NFS,,White,Colorful,1x1,NA,Crafting,,1.0.0,party,fancy,tree's bounty or leaves,None,No,Seasonal Decor,Yes,Does not play music,No lighting,Not for sale,FtrNutTreeL_Remake_1_0,1_0,6080,vjnurpGZt5JLyC7rw
  lawn mower  ,Green,NA,NA,NA,No,No,No,NA,,725,Green,Gray,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Garden,Yes,Does not play music,No lighting,For sale,FtrLawnmower_Remake_4_0,4_0,338,6zfDpxFTpnbuZi5K7
  BUNK BED  ,Blue,NA,White,Bedding,No,No,Yes,2,5000,1250,Blue,White,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrBunkbed_Remake_4_0,4_0,8298,JfiS5rtrL7LBDyuqg
    anchor statue    ,Retro,Color,NA,NA,No,Yes,No,2,NFS,,Brown,Gray,1x1,NA,Fishing Tourney,,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,Not for sale,FtrShipanchor_Remake_5_0,5_0,7238,6wyLNus8QqXkbBu72
    SOFT-SERVE LAMP    ,Strawberry swirl,NA,NA,NA,No,No,No,NA,3000,750,Colorful,Beige,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,fancy,None,None,Yes,Lamp,Yes,Does not play music,Fluorescent,For sale,FtrLampSoftcream_Remake_6_0,6_0,3416,atx7NCKyDqvmAd8e4
  beach chair  ,Blue,NA,NA,NA,No,No,No,NA,,230,Blue,Light blue,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachbed_Remake_2_0,2_0,664,FPtBiEinuz7h58TDJ
  PAPER LANTERN  ,Natural wood,NA,Spring,Paper,No,No,Yes,1,780,195,Beige,Pink,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,Yes,Lamp,No,Does not play music,Candle,For sale,FtrLampJapan_Remake_0_1,0_1,725,iBoem6PeGa9QAtguD
BIDET,NA,NA,NA,NA,No,No,No,NA,1800,,White,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWCBidet,NA,4098,284sKtiCqZbdDSs7G
    COTTON-CANDY STALL    ,Blue,NA,NA,NA,No,No,No,NA,,,White,Blue,2x1,3000,Nook Miles Shop,,1.0.0,fancy,party,None,None,Yes,Shop,Yes,Does not play music,No lighting,Not for sale,FtrCottoncandymachine_Remake_1_0,1_0,4412,f9hTzDcwC4RX9xPxZ
  poolside bed  ,Light brown,NA,White,Bed mat,No,No,Yes,2,3400,,Beige,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,ocean,expensive,None,None,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrPoolsidebed_Remake_0_0,0_0,4102,Kr6dRhAqBbPFbD5qf
  GONG  ,Red,Frame,NA,NA,Yes,Yes,No,7,,5100,Red,Yellow,2x1,NA,Crafting,,1.0.0,zen-style,None,None,None,Yes,Musical Instrument,Yes,Does not play music,No lighting,Not for sale,FtrTamtam_Remake_1_0,1_0,4075,oJ4sGyRjLYmATxLbC
    PARABOLIC ANTENNA    ,Green logo,NA,NA,NA,No,No,No,NA,NFS,20000,White,Green,3x3,4000,Nook Miles Shop,,1.0.0,facility,None,None,None,Yes,Outdoors Decor,Yes,Does not play music,No lighting,Not for sale,FtrParabolicantenna_Remake_2_0,2_0,2352,SjcMvuwygWbaubxJm
  FLOOR LAMP  ,Natural,NA,Light blue,Lampshade,No,No,Yes,1,1400,350,Beige,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLamp_Remake_0_3,0_3,2561,9LXXxjrgxfgFzdLzv
diner chair,Black,NA,NA,NA,No,No,No,NA,1600,,Black,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,diner,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrAmeretroChairS_Remake_6_0,6_0,4137,zh7KHtJAWp7n7gFKh
  basketball hoop  ,Blue,NA,NA,NA,No,No,No,NA,11000,2750,Blue,White,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,None,None,No,Sports,Yes,Does not play music,No lighting,For sale,FtrBasketgoal_Remake_0_0,0_0,4226,Q3nShvpjMeN4k9x3E
  vintage tv tray  ,Copper,NA,Black,Tray,No,No,Yes,1,1200,300,Brown,Black,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTVtray_Remake_2_1,2_1,4445,yThtbc8QQiu5Jcn94
  GARBAGE BIN  ,Brown,NA,NA,NA,No,No,No,NA,1000,250,Brown,Brown,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,Trash,Supplies,Yes,Does not play music,No lighting,For sale,FtrPaleCaster_Remake_2_0,2_0,9767,tahp9mezfzyHpZ2KJ
  tool cart  ,Black,NA,NA,NA,No,No,No,NA,2400,600,Black,Black,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrToolcart_Remake_6_0,6_0,7528,CpWGf9zwePP6cRTJM
    BUNK BED    ,Silver,NA,White,Bedding,No,No,Yes,2,5000,1250,Gray,White,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrBunkbed_Remake_0_0,0_0,8298,aGSdu9MMv3jta2orD
    pile of zen cushions    ,NA,NA,Indigo,Upholstery,Yes,No,Yes,2,NFS,750,Blue,Blue,1x1,NA,Crafting,,1.0.0,zen-style,living room,None,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrCushionJapanPile_Remake_0_1,0_1,7048,5PEgExBdR4tDJcGED
    WOODEN CHEST    ,Blue,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Blue,Blue,2x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_6_0,6_0,2560,uZAkyzRvtHrvb8Fk5
    log dining table    ,White wood,Lumber type,None,Placemats,Yes,Yes,Yes,4,,1800,Beige,Beige,2x2,NA,Crafting,,1.0.0,garden,living room,log,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrLogTableL_Remake_2_0,2_0,4040,T8gc984bvqfGKoLYH
  apple chair  ,Red apple,Fruit type,NA,NA,Yes,Yes,No,4,NFS,,Red,Yellow,1x1,NA,Crafting,,1.0.0,fancy,None,fruits,apple,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrFruitsChairApple_Remake_0_0,0_0,4134,qonCdPiLCmFNtYMsG
DJ'S TURNTABLE,White,NA,Rock logo,Flag,No,No,Yes,4,,2325,White,Purple,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,concert,None,None,Yes,Musical Instrument,No,Hi-fi,No lighting,For sale,FtrDJbooth_Remake_1_3,1_3,941,6s7phmS4watofExnd
  KITTY LITTER BOX  ,Orange,NA,NA,NA,No,No,No,NA,,275,Yellow,Brown,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrPetWC_Remake_1_0,1_0,7803,38LwzjXQCzqc8yqNj
springy ride-on,Dark brown,NA,NA,NA,No,No,No,NA,NFS,10000,Brown,White,1x1,2000,Nook Miles Shop,,1.0.0,facility,fancy,None,None,Yes,Playground,Yes,Does not play music,No lighting,Not for sale,FtrSpringrider_Remake_2_0,2_0,4379,f3npYw95JXQxk6aYF
    shaded floor lamp    ,Pink,NA,NA,NA,No,No,No,NA,1700,425,Pink,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampMount_Remake_5_0,5_0,4572,qGdex2CAvzdhQacoX
  refrigerator  ,White,NA,Fruits,Sticker area,No,No,Yes,2,,1275,White,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,kitchen,shop,None,None,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,FtrRefrigerator_Remake_0_3,0_3,2713,FXBzBeHhwC6BM7AE7
  vintage tv tray  ,Silver,NA,Natural wood,Tray,No,No,Yes,1,,,Gray,Brown,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTVtray_Remake_1_3,1_3,4445,bjyKq8gozXb94bfks
  mush partition  ,White mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,,White,White,2x1,NA,Crafting,,1.0.0,garden,None,mush,None,No,Screen,Yes,Does not play music,No lighting,Not for sale,FtrMushroomScreen_Remake_1_0,1_0,3806,HT9LKiBrKtNdDFmh9
  vintage tv tray  ,Gold,NA,White,Tray,No,No,Yes,1,1200,,Beige,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTVtray_Remake_0_2,0_2,4445,WPjvF8TYhixroEAWK
  INFLATABLE SOFA  ,Blue,NA,NA,NA,No,No,No,NA,,275,Light blue,Light blue,2x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrAirsofa_Remake_0_0,0_0,3962,dcZBoXoykxkHe4tRP
    UPRIGHT LOCKER    ,White,NA,Notes,Sticker area,No,No,Yes,2,3700,,White,Pink,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrLocker_Remake_1_4,1_4,833,sMbu92zCSz8gMnjFN
RETRO GAS PUMP,Green,NA,Green with animal,Lamp,No,No,Yes,1,,675,Green,Green,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,shop,diner,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,FtrAmeretroGasstand_Remake_1_1,1_1,4140,SdgwnoxzWRuejsP5M
log garden lounge,Dark wood,Lumber type,None,Pillow,Yes,Yes,Yes,3,NFS,,Brown,Brown,2x1,NA,Crafting,,1.0.0,garden,None,log,None,Yes,Bed,Yes,Does not play music,No lighting,Not for sale,FtrLogBedS_Remake_0_0,0_0,4035,4SjMQbhBuHbL9zTC3
  RATTAN BED  ,Gray,NA,NA,NA,No,No,No,NA,7200,1800,Green,Blue,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,living room,None,rattan,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrRattanBedW_Remake_4_0,4_0,4052,GZEDbGTQHRrzHpCZm
  folding floor lamp  ,Light green,NA,NA,NA,No,No,No,NA,1900,475,Light blue,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,living room,None,None,Yes,Lamp,No,Does not play music,Spotlight,For sale,FtrLampArm_Remake_5_0,5_0,4014,vi8AcjCoLYdvDckPY
  changing room  ,Black,NA,Green,Curtain,No,No,Yes,2,3700,925,Black,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Wardrobe,Shop,No,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_6,4_6,1816,tbo33Z2LABD7wBoLi
  BARBELL  ,Colorful,Plate color,NA,NA,Yes,Yes,No,7,,7500,Colorful,Gray,2x1,NA,Crafting,,1.0.0,fitness,None,None,None,No,Sports,No,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_3_0,3_0,4078,dtmmNs3ZGLAjSK7zJ
  HAMMOCK  ,Light brown,NA,Hibiscus flowers,Cloth,No,No,Yes,1,1300,325,Beige,Light blue,2x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrHammock_Remake_1_2,1_2,1620,PtcNSSuHtjxCHq5ko
wooden mini table,Black,Paint color,Green,Tablecloth,Yes,Yes,Yes,2,NFS,,Black,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableMini_Remake_4_4,4_4,7133,hvjYp3cMozD6wmNAT
  UPRIGHT LOCKER  ,Blue,NA,Cool,Sticker area,No,No,Yes,2,3700,925,Blue,Black,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrLocker_Remake_4_1,4_1,833,deDyRACSmQwNFpqeF
  drink machine  ,Green,NA,Orange juice,Advertisement panel,No,No,Yes,7,,10000,Green,Orange,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,Yes,Facility Decor,Yes,Does not play music,Monitor,Not for sale,FtrDrinkmachine_Remake_4_0,4_0,1802,4XfpCWvroHBS2cyy9
    log chair    ,Dark wood,Lumber type,Southwestern flair,Cushion,Yes,Yes,Yes,3,,960,Brown,Colorful,1x1,NA,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_0_1,0_1,4039,DNaS4awK4G9nxe2Wb
    simple panel    ,Light gray,NA,Lined panel,Panel design,No,No,Yes,1,,,Gray,White,1x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,No,Screen,No,Does not play music,No lighting,For sale,FtrScreenSimple_Remake_0_1,0_1,5338,7HaDzAKNvhye5Erae
  electric guitar  ,Dark red,NA,Chic logo,Sticker area,No,No,Yes,7,,,Red,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_0_2,0_2,1645,YC4aW2h7oKzYgu86w
  shell fountain  ,Purple,Shell color,NA,NA,Yes,Yes,No,7,NFS,9450,Purple,Purple,1.5x1.5,NA,Crafting,,1.0.0,ocean,expensive,shell,None,Yes,Playground,Yes,Does not play music,No lighting,Not for sale,FtrShellFountain_Remake_4_0,4_0,3982,tL4Bkd2LH4u4qX6pY
    UPRIGHT LOCKER    ,Red,NA,Notes,Sticker area,No,No,Yes,2,3700,925,Red,Pink,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrLocker_Remake_3_4,3_4,833,kqk7vXZR3j5TZ27r7
    WEDDING BENCH    ,Cute,Design,NA,NA,No,Yes,No,2,3500,875,White,Pink,2x1,NA,Wedding Season,,1.2.0,party,expensive,wedding,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrWeddingChairL_Remake_0_0,0_0,12401,fsufqtDeXFMBgFFqp
  digital scale  ,Brown,NA,Polka dots,Design,No,No,Yes,1,930,232,Brown,Green,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,No,Bathroom Things,No,Does not play music,No lighting,For sale,FtrWeightscale_Remake_6_2,6_2,3307,SMHfJheiweAjeNRvy
  wind turbine  ,Blue,NA,NA,NA,No,No,No,NA,,20000,White,Blue,2x1,4000,Nook Miles Shop,,1.0.0,garden,None,None,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrWindturbine_Remake_0_0,0_0,7379,Yip3fJEEj2mJBzSMn
  PAPA BEAR  ,Tweed,NA,Red,Ribbon,No,No,Yes,3,8500,2125,Brown,Red,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,child's room,None,bear,No,Animal,No,Does not play music,No lighting,For sale,FtrBearL_Remake_5_1,5_1,1499,o99j4jRBPx92bozR2
    basic teacher's desk    ,Wooden,NA,NA,NA,No,No,No,NA,2000,500,Yellow,Yellow,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,Desk,No,Does not play music,No lighting,For sale,FtrSchoolTeachertable_Remake_1_0,1_0,1330,6Y6uYyKczyFayoPgQ
  vintage tv tray  ,Black,NA,Natural wood,Tray,No,No,Yes,1,1200,,Black,Brown,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,No,Does not play music,No lighting,For sale,FtrTVtray_Remake_3_3,3_3,4445,wxGy8ra5KnPh86zai
  drink machine  ,Blue,NA,Orange juice,Advertisement panel,No,No,Yes,7,NFS,10000,Blue,Orange,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,Yes,Facility Decor,Yes,Does not play music,Monitor,Not for sale,FtrDrinkmachine_Remake_1_0,1_0,1802,MaZX4782ksqyGNuDf
