Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
simple panel,Light brown,NA,Plain panel,Panel design,No,No,Yes,1,810,202,Beige,Gray,1x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,No,Screen,No,Does not play music,No lighting,For sale,FtrScreenSimple_Remake_4_0,4_0,5338,5KDwFCw3osa8WFD72
wooden chair,Cherry wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Orange,Orange,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_2_0,2_0,1913,AdskMmKspjqkLsKQf
wooden simple bed,Green,Paint color,Green,Bedding,Yes,Yes,Yes,4,NFS,2160,Green,Green,2x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedS_Remake_5_3,5_3,2605,qq75pwjw3LswHKFNv
zen-style stone,Brown granite,Stone,NA,NA,Yes,Yes,No,6,NFS,4500,Brown,Brown,1x1,NA,Crafting,,1.0.0,zen-style,horror,None,None,No,Japanese Style,Yes,Does not play music,No lighting,Not for sale,FtrGravestoneJapan_Remake_3_0,3_0,7317,7qXRema8baxyunhvS
Mama bear,Tweed,NA,None,Shirt,No,No,Yes,1,2300,575,Gray,Gray,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,No,Animal,No,Does not play music,No lighting,For sale,FtrBearM_Remake_5_0,5_0,1500,PuXd4tRQNRSpiLkTa
stall,Natural,Variation,None,Curtain,Yes,Yes,Yes,3,NFS,1440,Beige,Beige,2x1,NA,Crafting,,1.0.0,shop,party,None,None,No,Shop,Yes,Does not play music,No lighting,Not for sale,FtrFloat_Remake_0_0,0_0,3617,Wmi7kuKaAEJNYWwFR
simple panel,Light brown,NA,Concrete,Panel design,No,No,Yes,1,810,202,Beige,Gray,1x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,No,Screen,No,Does not play music,No lighting,For sale,FtrScreenSimple_Remake_4_6,4_6,5338,pTmjTHrM4mweaaxv3
old sewing machine,Green,NA,NA,NA,No,No,No,NA,2200,550,Brown,Green,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingmachineRetro_Remake_1_0,1_0,1127,Fjn5kBTCDymB6tMHL
DJ's turntable,White,NA,Emblem logo,Flag,No,No,Yes,4,9300,2325,White,Green,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,concert,None,None,Yes,Musical Instrument,No,Hi-fi,No lighting,For sale,FtrDJbooth_Remake_1_4,1_4,941,aSNYiQ9eMC6cntDJp
surfboard,Stripes,NA,NA,NA,No,No,No,NA,4100,1025,Blue,White,1x1,NA,Nook's Cranny,Season sale item,1.0.0,ocean,None,None,None,No,Seaside,Yes,Does not play music,No lighting,For sale,FtrSurfboard_Remake_4_0,4_0,7868,tmu6NXzSvL2eqMQAo
electric guitar,Natural wood,NA,Chic logo,Sticker area,No,No,Yes,7,71000,17750,Beige,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar2_Remake_1_2,1_2,1645,hxxhggQG98vXf9ZWo
destinations signpost,Old,Color,NA,NA,Yes,Yes,No,2,NFS,1440,Beige,Beige,1.5x1.5,NA,Crafting,,1.0.0,garden,None,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrSignpostWorld_Remake_5_0,5_0,4309,SgTcYAsaDkGv9vX44
floor seat,Light wood,NA,Mustard yellow,Cushion,No,No,Yes,1,730,182,Beige,Yellow,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,child's room,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrFloorchair_Remake_1_1,1_1,3622,CMYnLYNa22wjbTH3h
writing desk,Dark brown,NA,NA,NA,No,No,No,NA,7100,1775,Brown,Brown,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,writing,Yes,Desk,No,Does not play music,Monitor,For sale,FtrStudyDesk_Remake_2_0,2_0,3701,qaYJ8hXb2JabYcAxJ
kitchen island,Red,NA,NA,NA,No,No,No,NA,170000,42500,Red,Black,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,kitchen,expensive,None,None,No,Kitchen,No,Does not play music,No lighting,For sale,FtrKitchenIsland_Remake_2_0,2_0,998,RrEYB2BSSSsstqYtu
pool,White,NA,NA,NA,No,No,No,NA,NFS,25000,White,Blue,3x3,5000,Nook Miles Shop,,1.0.0,fitness,expensive,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,FtrPool_Remake_0_0,0_0,3596,dYhhwpjG3ief3a9oA
frozen bed,Ice yellow,Illumination,Brown,Bedding,Yes,Yes,Yes,8,NFS,9000,Yellow,Brown,2x2,NA,Crafting,,1.0.0,freezing cold,None,frozen,None,Yes,Bed,Yes,Does not play music,No lighting,Not for sale,FtrIceBedW_Remake_3_0,3_0,3502,Jqp6iDM4mkA3xJS8b
freezer,Black,NA,NA,NA,No,No,No,NA,3500,875,Black,Black,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,FtrFreezer_Remake_1_0,1_0,4135,Y7bM4PzgP3Y6fE3Sk
log extra-long sofa,Dark wood,Lumber type,Geometric print,Cushions,Yes,Yes,Yes,4,NFS,1920,Brown,Colorful,2x1,NA,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrLogSofaL_Remake_0_2,0_2,4044,4Xd2PPbgQJAbA2qBC
stone tablet,Black,Color,NA,NA,Yes,Yes,No,3,NFS,1800,Black,Black,2x2,NA,Crafting,,1.0.0,garden,horror,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,FtrRockMonument_Remake_0_0,0_0,11943,RhvzBwdLMP6CC8CFm
mountain standee,Summer,Season,NA,NA,Yes,Yes,No,2,NFS,1080,Green,Green,2x1,NA,Crafting,,1.0.0,school,None,None,standee,No,School,No,Does not play music,No lighting,Not for sale,FtrHariboteMountain_Remake_2_0,2_0,532,ECHWG29TPChWY73tJ
round space heater,Orange,NA,NA,NA,No,No,No,NA,2700,675,Orange,Orange,1x1,NA,Nook's Cranny,Season sale item,1.0.0,living room,school,None,None,Yes,Heating,No,Does not play music,No lighting,For sale,FtrStoveRound_Remake_4_0,4_0,2771,HAY4chL9uCKABaQJu
folding chair,Red,NA,NA,NA,No,No,No,NA,920,230,Red,Gray,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPipechair_Remake_2_0,2_0,7529,tFJx9LLDDZR6qKv9Z
golf bag,Brown,NA,NA,NA,No,No,No,NA,54000,13500,Brown,Brown,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,None,None,None,No,Sports,No,Does not play music,No lighting,For sale,FtrGolfbag_Remake_4_0,4_0,1632,zeqhGpQWgNHmNHkP3
wooden table,Dark wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Brown,Pink,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_3_2,3_2,3439,A8ZSGQPjKoWvveKNg
wooden table,Cherry wood,Paint color,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Orange,Orange,2x2,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableL_Remake_2_0,2_0,3439,HDkKeYwH6E42ma7ng
phone box,Red,NA,NA,NA,No,No,No,NA,NFS,12000,Red,Red,1x1,2400,Nook Miles Shop,,1.0.0,school,facility,None,None,Yes,Facility Decor,Yes,Does not play music,Emission,Not for sale,FtrTelephonebox_Remake_0_0,0_0,1185,LchzJeEoB3bZDrNfm
rock guitar,Sunburst,NA,None,Sticker area,No,No,Yes,2,3100,775,Orange,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar1_Remake_0_0,0_0,1644,bjsr3Gsdoq5jjgSnZ
stone table,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Gray,Gray,1x1,NA,Crafting,,1.0.0,garden,None,None,stone,Yes,Table,Yes,Does not play music,No lighting,Not for sale,FtrStoneTable,NA,3397,a4pKEsQSesLcdmuBP
pet bed,Natural,NA,White,Cushion,No,No,Yes,1,1100,275,Beige,White,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_0_0,0_0,7802,AvrmQiGWmbBfSWEob
rock guitar,Cool blue,NA,Handwritten logo,Sticker area,No,No,Yes,2,3100,775,Blue,Light blue,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar1_Remake_7_5,7_5,1644,Z8k5amCLFjjbwsbmm
mush partition,Ordinary mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1800,Brown,Beige,2x1,NA,Crafting,,1.0.0,garden,None,mush,None,No,Screen,Yes,Does not play music,No lighting,Not for sale,FtrMushroomScreen_Remake_0_0,0_0,3806,yTpM8rbQWGRxKRpbP
low screen,Light brown,NA,Spring,Screen,No,No,Yes,1,870,217,Beige,Red,1x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_0_1,0_1,1029,sZ7p5GkxXZ5GYyiNe
log chair,White wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,NFS,960,Beige,Light blue,1x1,NA,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_2_4,2_4,4039,qfMM8ChwLjMxS8upD
clothesline pole,Blue,NA,Carrot,Drying shirt,No,No,Yes,1,1100,275,Light blue,Yellow,2x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_3,1_3,1778,e2PoQ963EkHdnR9Gh
frozen partition,Ice green,Illumination,NA,NA,Yes,Yes,No,7,NFS,7400,Green,Green,2x0.5,NA,Crafting,,1.0.0,freezing cold,None,frozen,None,No,Seasonal Decor,Yes,Does not play music,No lighting,Not for sale,FtrIceScreen_Remake_5_0,5_0,3498,xQc4taDXnouRZef2p
brick oven,White,Brick color,NA,NA,Yes,Yes,No,6,NFS,3820,White,Black,1.5x1.5,NA,Crafting,,1.0.0,kitchen,shop,None,None,Yes,Kitchen,Yes,Does not play music,No lighting,Not for sale,FtrStoneoven_Remake_2_0,2_0,1157,xo2RaXeTJQngSoeG8
loft bed with desk,Blue,NA,Pink,Bedding,No,No,Yes,3,7700,1925,Blue,Pink,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,None,None,Yes,Desk,No,Does not play music,No lighting,For sale,FtrBeddesk_Remake_4_5,4_5,3621,WMsK6EfXZ7JgNWjym
upright locker,Green,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Green,Pink,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrLocker_Remake_5_2,5_2,833,NK7DQMWS89mDhn7GW
bamboo basket,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1120,Green,Green,1x1,NA,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_0_0,0_0,3658,EhqChmN8mmQb5Xbrs
simple panel,Copper,NA,Lined panel,Panel design,No,No,Yes,1,810,202,Brown,White,1x0.5,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,No,Screen,No,Does not play music,No lighting,For sale,FtrScreenSimple_Remake_5_1,5_1,5338,cyaPn2vBAveSPsvmp
effects rack,Black,NA,Cute logo,Sticker area,No,No,Yes,3,6800,1700,Black,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_7,0_7,950,2JChKLRPZXZPSnfHK
retro gas pump,Green,NA,Black retro,Lamp,No,No,Yes,1,2700,675,Green,Yellow,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,shop,diner,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,FtrAmeretroGasstand_Remake_1_2,1_2,4140,v7moddG9PpMtemoaf
beach towel,NA,NA,Shells,Towel,No,No,Yes,1,380,95,Pink,Pink,2x1,NA,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Yes,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_3,0_3,3468,ADaMwCytMMFHcyyuv
campfire,NA,NA,NA,NA,Yes,No,No,NA,NFS,30,Brown,Brown,1x1,NA,Crafting,,1.0.0,outdoors,None,None,None,Yes,Fireplace,Yes,Does not play music,Candle,Not for sale,FtrBonfire,NA,1429,9CianvzagBoXJohyr
log stakes,White wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,Beige,Beige,1x1,NA,Crafting,,1.0.0,garden,None,log,None,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrWoodPile_Remake_2_0,2_0,5973,yjNwQMwR5hf6okPSB
bunk bed,White,NA,White,Bedding,No,No,Yes,2,5000,1250,White,White,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrBunkbed_Remake_2_0,2_0,8298,xqijQEGjpDpuZqGo8
imperial bed,Black,NA,NA,NA,No,No,No,NA,23000,5750,Black,Black,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,zen,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrOrientalBedW_Remake_3_0,3_0,3973,apbWZJ6cgy9WPsfep
iron garden table,White,Body color,NA,NA,Yes,Yes,No,5,NFS,3750,White,White,1x1,NA,Crafting,,1.0.0,garden,None,iron,None,No,Table,Yes,Does not play music,No lighting,Not for sale,FtrIrongardenTable_Remake_4_0,4_0,1627,ZAXbvgxA7MyF3CNkF
tire stack,Black,Tire color,NA,NA,Yes,Yes,No,1,NFS,60,Black,Black,1x1,NA,Crafting,,1.0.0,garage,garden,None,None,No,Vehicle,Yes,Does not play music,No lighting,Not for sale,FtrTyres_Remake_0_0,0_0,1189,FYecxBRHBE47ZAh5X
outdoor bath,White,Stone,NA,NA,Yes,Yes,No,6,NFS,4350,White,White,3x3,NA,Crafting,,1.0.0,garden,zen-style,None,None,Yes,Bathtub,Yes,Does not play music,Fluorescent,Not for sale,FtrOpenairbath_Remake_3_0,3_0,1111,KKrnR4TWhaD2ARs3C
drum set,Black & white,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,Gray,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_7_3,7_3,1803,MEvqWiGNiRi6tERyE
frozen bed,Ice yellow,Illumination,Gray,Bedding,Yes,Yes,Yes,8,NFS,9000,Yellow,Gray,2x2,NA,Crafting,,1.0.0,freezing cold,None,frozen,None,Yes,Bed,Yes,Does not play music,No lighting,Not for sale,FtrIceBedW_Remake_3_2,3_2,3502,qqeTpw6AQYW8KZELb
effects rack,White,NA,Handwritten logo,Sticker area,No,No,Yes,3,6800,1700,White,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_5,1_5,950,L2NzC92BmaXvNcoSp
log chair,Orange wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,NFS,960,Orange,Light blue,1x1,NA,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_1_4,1_4,4039,QFoFZCk7ETrjxW8zC
upright locker,Yellow,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Yellow,Pink,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrLocker_Remake_6_2,6_2,833,vj8fFWHpQymYEeApq
fire pit,NA,NA,NA,NA,No,No,No,NA,96000,24000,Black,Black,1.5x1.5,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,outdoors,None,None,None,Yes,Fireplace,Yes,Does not play music,No lighting,For sale,FtrFirepit,NA,4100,bvgeNiWoQhCG3jvRK
rocket lamp,Blue,NA,NA,NA,No,No,No,NA,1500,375,Light blue,Green,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLavalamp_Remake_0_0,0_0,1851,JyFNqtLNJaayDW7WT
upright locker,Green,NA,Pop,Sticker area,No,No,Yes,2,3700,925,Green,Colorful,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,FtrLocker_Remake_5_3,5_3,833,6zyGggALSTsbFkjke
kimono stand,NA,NA,Goldfish,Kimono,No,No,Yes,2,3200,800,Beige,Light blue,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,zen-style,None,None,None,No,Japanese Style,No,Does not play music,No lighting,For sale,FtrKimonostand_Remake_0_1,0_1,7682,hkkcQs9HSARHGaNj7
train set,Summer,NA,NA,NA,No,No,No,NA,7900,1975,Green,Brown,2x2,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,child's room,None,None,None,Yes,Toy,No,Does not play music,No lighting,For sale,FtrRailroad_Remake_1_0,1_0,85,jw7RfDqQYoNMAf2z9
stall,Dark brown,Variation,Red stripes,Curtain,Yes,Yes,Yes,3,NFS,1440,Brown,Red,2x1,NA,Crafting,,1.0.0,shop,party,None,None,No,Shop,Yes,Does not play music,No lighting,Not for sale,FtrFloat_Remake_1_2,1_2,3617,xLjxKF6BZcswpTjqw
rattan stool,Gray,NA,NA,NA,No,No,No,NA,2900,725,Green,Blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,rattan,None,Yes,Chair,No,Does not play music,No lighting,For sale,FtrRattanStool_Remake_4_0,4_0,4047,Jxe7Poq5DtQEqWRtG
frozen table,Ice,Illumination,NA,NA,Yes,Yes,No,7,NFS,8200,Light blue,Light blue,2x2,NA,Crafting,,1.0.0,freezing cold,None,frozen,None,No,Table,Yes,Does not play music,No lighting,Not for sale,FtrIceTableL_Remake_0_0,0_0,3497,uxA4dFE7fLtC2K2WK
log garden lounge,Orange wood,Lumber type,Bears,Pillow,Yes,Yes,Yes,3,NFS,1440,Orange,Brown,2x1,NA,Crafting,,1.0.0,garden,None,log,None,Yes,Bed,Yes,Does not play music,No lighting,Not for sale,FtrLogBedS_Remake_1_3,1_3,4035,atA6RMHvfpgtomjGu
standard umbrella stand,Black,Body color,Navy,Favorite umbrella,Yes,Yes,Yes,4,NFS,2250,Black,Blue,1x1,NA,Crafting,,1.0.0,school,office,None,None,No,Supplies,No,Does not play music,No lighting,Not for sale,FtrUmbrellastand_Remake_0_2,0_2,3445,HRDTiK3vZryCDYuDK
outdoor table,Red,NA,White,Table,No,No,Yes,1,2200,550,Red,White,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,outdoors,None,None,None,No,Table,Yes,Does not play music,No lighting,For sale,FtrOutdoortableM_Remake_4_0,4_0,3946,hkvQx3tb52og44bXT
doghouse,Natural,Paint color,NA,NA,Yes,Yes,No,3,NFS,2040,Brown,Brown,1x1,NA,Crafting,,1.0.0,garden,None,None,None,Yes,Animal,Yes,Does not play music,No lighting,Not for sale,FtrDoghouse_Remake_0_0,0_0,1799,hoPZHBjtdrmtQFwbW
pet bed,Natural,NA,Moss green,Cushion,No,No,Yes,1,1100,275,Beige,Green,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,pet,Yes,Chair,No,Does not play music,No lighting,For sale,FtrPetBed_Remake_0_1,0_1,7802,PyAE6nmYT2y5t6C9v
garbage bin,Green,NA,NA,NA,No,No,No,NA,1000,250,Green,Green,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,Trash,Supplies,Yes,Does not play music,No lighting,For sale,FtrPaleCaster_Remake_0_0,0_0,9767,TKWgtW6JghNAbp93k
log round table,White wood,Lumber type,Bears,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Brown,2x2,NA,Crafting,,1.0.0,garden,living room,log,None,No,Table,Yes,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_2_3,2_3,4043,ZidKmGed6XLwEyEp9
rock guitar,Fire red,NA,Handwritten logo,Sticker area,No,No,Yes,2,3100,775,Red,Light blue,1x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrElectricguitar1_Remake_3_5,3_5,1644,DRzTenXZx8kYRHPSY
bunk bed,Silver,NA,Striped,Bedding,No,No,Yes,2,5000,1250,Gray,Blue,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrBunkbed_Remake_0_1,0_1,8298,JtnDEL4pcF9bsNQfJ
harp,Black,NA,NA,NA,No,No,No,NA,130000,32500,Black,Beige,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrHarp_Remake_4_0,4_0,987,b8SHxhT48MwusqTNg
wooden mini table,Pink wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,2,NFS,720,Pink,Green,1x1,NA,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableMini_Remake_7_4,7_4,7133,DZdS7xfKYcTr6YSMa
log extra-long sofa,White wood,Lumber type,Quilted,Cushions,Yes,Yes,Yes,4,NFS,1920,Beige,Light blue,2x1,NA,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,No,Does not play music,No lighting,Not for sale,FtrLogSofaL_Remake_2_4,2_4,4044,N9mDiB9qF5jtftdeX
bunk bed,Red,NA,Colorful lines,Bedding,No,No,Yes,2,5000,1250,Red,Yellow,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,None,None,None,Yes,Bed,No,Does not play music,No lighting,For sale,FtrBunkbed_Remake_3_4,3_4,8298,XsHrxdCG8sg5KByEC
frozen counter,Ice,Illumination,NA,NA,Yes,Yes,No,7,NFS,7000,Light blue,Light blue,2x1,NA,Crafting,,1.0.0,freezing cold,None,frozen,None,No,Table,Yes,Does not play music,No lighting,Not for sale,FtrIceCounter_Remake_0_0,0_0,3505,E8Y56sQaeBreCdHXg
